,anomes,id_comunidade,id_release_train,id_squad,qtde_historias_totais,soma_leadtime_totais,leadtime_medio,qtde_historias_categ_software,soma_leadtime_categ_software,leadtime_medio_categ_software,qtde_historias_categ_infra,soma_leadtime_categ_infra,leadtime_medio_categ_infra,perc_hist_software,qtde_bugs_totais,qtde_bugs_cancelados,qtde_bugs_corrigidos,perc_bugs_cancelados,perc_bugs_corrigidos,dat_psst,dia_psst,ano_psst
546,202310,C04,RT02,S03,99,480.84,4.86,39,295.76,7.58,4,11.48,2.87,0.394,28,5,4,0.179,0.143,2025-07-14,14,2025
547,202310,C04,RT02,S03,25,114.46,4.58,15,93.84,6.26,7,38.6,5.51,0.6,18,11,11,0.611,0.611,2025-07-14,14,2025
548,202310,C04,RT02,S03,62,483.87,7.8,14,43.02,3.07,8,55.33,6.92,0.226,33,14,9,0.424,0.273,2025-07-14,14,2025
549,202310,C04,RT01,S04,55,442.0,8.04,41,345.25,8.42,3,6.36,2.12,0.745,33,14,8,0.424,0.242,2025-07-14,14,2025
550,202310,C04,RT01,S04,18,165.88,9.22,13,69.84,5.37,4,15.12,3.78,0.722,30,21,14,0.7,0.467,2025-07-14,14,2025
551,202310,C04,RT01,S04,40,96.37,2.41,33,167.08,5.06,7,60.09,8.58,0.825,34,19,30,0.559,0.882,2025-07-14,14,2025
552,202310,C04,RT01,S05,86,319.66,3.72,77,683.94,8.88,0,0.62,0.0,0.895,11,7,7,0.636,0.636,2025-07-14,14,2025
553,202310,C04,RT01,S05,96,940.75,9.8,10,81.5,8.15,65,647.06,9.95,0.104,8,4,0,0.5,0.0,2025-07-14,14,2025
554,202310,C04,RT01,S05,68,189.12,2.78,44,132.3,3.01,15,76.7,5.11,0.647,37,8,0,0.216,0.0,2025-07-14,14,2025
555,202310,C04,RT03,S06,62,81.24,1.31,31,130.39,4.21,18,130.89,7.27,0.5,40,0,7,0.0,0.175,2025-07-14,14,2025
556,202310,C04,RT03,S06,89,357.51,4.02,21,33.71,1.61,30,90.84,3.03,0.236,42,5,25,0.119,0.595,2025-07-14,14,2025
557,202310,C04,RT03,S06,47,210.89,4.49,6,29.17,4.86,39,85.19,2.18,0.128,27,11,23,0.407,0.852,2025-07-14,14,2025
558,202310,C02,RT01,S07,85,649.6,7.64,45,148.05,3.29,8,48.27,6.03,0.529,29,4,12,0.138,0.414,2025-07-14,14,2025
559,202310,C02,RT01,S07,69,490.94,7.12,60,535.66,8.93,9,77.78,8.64,0.87,31,27,18,0.871,0.581,2025-07-14,14,2025
560,202310,C02,RT01,S07,16,55.35,3.46,10,86.62,8.66,2,4.64,2.32,0.625,13,10,2,0.769,0.154,2025-07-14,14,2025
561,202310,C03,RT01,S08,56,306.83,5.48,43,180.46,4.2,8,53.45,6.68,0.768,16,5,2,0.312,0.125,2025-07-14,14,2025
562,202310,C03,RT01,S08,39,54.84,1.41,30,218.86,7.3,9,21.11,2.35,0.769,3,2,3,0.667,1.0,2025-07-14,14,2025
563,202310,C03,RT01,S08,100,491.79,4.92,7,48.98,7.0,14,115.08,8.22,0.07,7,1,3,0.143,0.429,2025-07-14,14,2025
564,202310,C03,RT02,S09,11,83.75,7.61,6,59.3,9.88,1,8.25,8.25,0.545,17,15,2,0.882,0.118,2025-07-14,14,2025
565,202310,C03,RT02,S09,71,228.79,3.22,19,174.89,9.2,28,105.95,3.78,0.268,38,18,36,0.474,0.947,2025-07-14,14,2025
566,202310,C03,RT02,S09,38,248.99,6.55,2,14.99,7.5,5,19.18,3.84,0.053,11,8,11,0.727,1.0,2025-07-14,14,2025
567,202310,C04,RT03,S10,92,210.22,2.29,35,338.1,9.66,43,126.8,2.95,0.38,21,19,5,0.905,0.238,2025-07-14,14,2025
568,202310,C04,RT03,S10,72,537.24,7.46,39,72.71,1.86,15,106.25,7.08,0.542,23,16,11,0.696,0.478,2025-07-14,14,2025
569,202310,C04,RT03,S10,44,76.34,1.74,20,27.77,1.39,8,45.54,5.69,0.455,37,20,28,0.541,0.757,2025-07-14,14,2025
570,202310,C05,RT01,S11,15,114.78,7.65,10,46.89,4.69,4,27.02,6.75,0.667,24,0,23,0.0,0.958,2025-07-14,14,2025
571,202310,C05,RT01,S11,13,27.57,2.12,8,41.37,5.17,1,5.4,5.4,0.615,31,4,1,0.129,0.032,2025-07-14,14,2025
572,202310,C05,RT01,S11,50,327.44,6.55,11,104.49,9.5,13,44.64,3.43,0.22,17,3,12,0.176,0.706,2025-07-14,14,2025
573,202310,C02,RT03,S12,27,71.02,2.63,16,50.46,3.15,2,2.29,1.15,0.593,5,2,1,0.4,0.2,2025-07-14,14,2025
574,202310,C02,RT03,S12,33,144.2,4.37,14,43.46,3.1,14,126.39,9.03,0.424,8,5,2,0.625,0.25,2025-07-14,14,2025
575,202310,C02,RT03,S12,28,74.37,2.66,3,4.66,1.55,1,1.48,1.48,0.107,49,14,39,0.286,0.796,2025-07-14,14,2025
576,202310,C02,RT02,S13,93,357.08,3.84,50,230.58,4.61,12,26.08,2.17,0.538,8,7,7,0.875,0.875,2025-07-14,14,2025
577,202310,C02,RT02,S13,53,198.97,3.75,44,362.06,8.23,9,20.14,2.24,0.83,8,1,4,0.125,0.5,2025-07-14,14,2025
578,202310,C02,RT02,S13,10,70.36,7.04,0,2.8,0.0,6,46.94,7.82,0.0,49,20,35,0.408,0.714,2025-07-14,14,2025
579,202310,C01,RT03,S14,38,273.67,7.2,17,25.53,1.5,4,13.72,3.43,0.447,18,8,13,0.444,0.722,2025-07-14,14,2025
580,202310,C01,RT03,S14,16,131.48,8.22,13,103.06,7.93,1,3.63,3.63,0.812,21,11,15,0.524,0.714,2025-07-14,14,2025
581,202310,C01,RT03,S14,18,41.52,2.31,13,119.13,9.16,2,11.77,5.88,0.722,1,0,1,0.0,1.0,2025-07-14,14,2025
582,202310,C03,RT01,S15,51,430.73,8.45,43,413.18,9.61,5,29.05,5.81,0.843,35,2,22,0.057,0.629,2025-07-14,14,2025
583,202310,C03,RT01,S15,94,247.08,2.63,84,690.52,8.22,10,61.84,6.18,0.894,14,5,5,0.357,0.357,2025-07-14,14,2025
584,202310,C03,RT01,S15,30,216.46,7.22,11,21.66,1.97,14,102.2,7.3,0.367,15,2,0,0.133,0.0,2025-07-14,14,2025
585,202310,C03,RT02,S16,97,232.37,2.4,11,70.13,6.38,2,7.33,3.67,0.113,25,22,17,0.88,0.68,2025-07-14,14,2025
586,202310,C03,RT02,S16,63,145.61,2.31,17,18.95,1.11,15,15.5,1.03,0.27,16,3,0,0.188,0.0,2025-07-14,14,2025
587,202310,C03,RT02,S16,100,755.64,7.56,71,407.93,5.75,10,24.81,2.48,0.71,20,4,2,0.2,0.1,2025-07-14,14,2025
588,202310,C03,RT01,S17,27,200.64,7.43,22,207.45,9.43,0,2.69,0.0,0.815,49,7,32,0.143,0.653,2025-07-14,14,2025
589,202310,C03,RT01,S17,99,363.23,3.67,3,22.0,7.33,86,708.23,8.24,0.03,25,3,14,0.12,0.56,2025-07-14,14,2025
590,202310,C03,RT01,S17,48,464.04,9.67,17,96.57,5.68,21,150.2,7.15,0.354,26,0,19,0.0,0.731,2025-07-14,14,2025
591,202310,C03,RT01,S18,87,594.38,6.83,20,190.31,9.52,32,291.39,9.11,0.23,28,17,19,0.607,0.679,2025-07-14,14,2025
592,202310,C03,RT01,S18,72,361.12,5.02,14,77.83,5.56,56,332.66,5.94,0.194,22,17,20,0.773,0.909,2025-07-14,14,2025
593,202310,C03,RT01,S18,14,125.66,8.98,6,13.37,2.23,8,60.4,7.55,0.429,6,3,5,0.5,0.833,2025-07-14,14,2025
594,202310,C02,RT01,S19,41,263.27,6.42,24,49.82,2.08,5,6.83,1.37,0.585,6,5,3,0.833,0.5,2025-07-14,14,2025
595,202310,C02,RT01,S19,43,137.2,3.19,20,36.9,1.84,18,64.58,3.59,0.465,8,8,2,1.0,0.25,2025-07-14,14,2025
596,202310,C02,RT01,S19,76,594.91,7.83,63,241.18,3.83,13,19.0,1.46,0.829,5,3,5,0.6,1.0,2025-07-14,14,2025
597,202310,C02,RT01,S20,99,386.14,3.9,40,314.97,7.87,52,451.47,8.68,0.404,6,4,0,0.667,0.0,2025-07-14,14,2025
598,202310,C02,RT01,S20,55,276.18,5.02,7,20.09,2.87,34,263.83,7.76,0.127,7,3,2,0.429,0.286,2025-07-14,14,2025
599,202310,C02,RT01,S20,14,27.93,1.99,11,82.63,7.51,1,5.03,5.03,0.786,13,6,3,0.462,0.231,2025-07-14,14,2025
600,202311,C01,RT02,S01,13,18.49,1.42,5,6.23,1.25,0,1.41,0.0,0.385,24,20,9,0.833,0.375,2025-07-14,14,2025
601,202311,C01,RT02,S01,83,581.49,7.01,44,206.7,4.7,5,45.69,9.14,0.53,31,17,16,0.548,0.516,2025-07-14,14,2025
602,202311,C01,RT02,S01,10,33.26,3.33,9,78.81,8.76,0,7.94,0.0,0.9,29,7,27,0.241,0.931,2025-07-14,14,2025
603,202311,C05,RT02,S02,75,178.58,2.38,41,195.07,4.76,4,20.47,5.12,0.547,12,2,5,0.167,0.417,2025-07-14,14,2025
604,202311,C05,RT02,S02,32,44.64,1.4,2,17.85,8.93,2,13.31,6.66,0.062,17,17,5,1.0,0.294,2025-07-14,14,2025
605,202311,C05,RT02,S02,47,457.15,9.73,39,219.84,5.64,5,45.93,9.19,0.83,4,0,1,0.0,0.25,2025-07-14,14,2025
606,202311,C03,RT01,S03,30,78.81,2.63,24,201.25,8.39,4,39.41,9.85,0.8,4,1,0,0.25,0.0,2025-07-14,14,2025
607,202311,C03,RT01,S03,75,527.19,7.03,42,201.88,4.81,9,87.02,9.67,0.56,13,8,0,0.615,0.0,2025-07-14,14,2025
608,202311,C03,RT01,S03,48,393.21,8.19,6,45.31,7.55,37,62.25,1.68,0.125,27,19,19,0.704,0.704,2025-07-14,14,2025
609,202311,C04,RT03,S04,97,866.37,8.93,29,110.37,3.81,64,193.43,3.02,0.299,31,31,31,1.0,1.0,2025-07-14,14,2025
610,202311,C04,RT03,S04,75,394.01,5.25,11,48.96,4.45,54,100.61,1.86,0.147,48,36,38,0.75,0.792,2025-07-14,14,2025
611,202311,C04,RT03,S04,73,348.29,4.77,35,304.97,8.71,19,70.29,3.7,0.479,48,38,26,0.792,0.542,2025-07-14,14,2025
612,202311,C05,RT01,S05,90,889.04,9.88,2,7.86,3.93,61,157.48,2.58,0.022,40,15,14,0.375,0.35,2025-07-14,14,2025
613,202311,C05,RT01,S05,71,482.91,6.8,28,274.21,9.79,6,30.58,5.1,0.394,29,14,4,0.483,0.138,2025-07-14,14,2025
614,202311,C05,RT01,S05,46,280.27,6.09,16,80.87,5.05,2,11.87,5.93,0.348,7,3,7,0.429,1.0,2025-07-14,14,2025
615,202311,C05,RT01,S06,23,214.19,9.31,18,151.77,8.43,3,10.48,3.49,0.783,36,8,3,0.222,0.083,2025-07-14,14,2025
616,202311,C05,RT01,S06,51,368.18,7.22,27,76.84,2.85,4,29.91,7.48,0.529,43,39,38,0.907,0.884,2025-07-14,14,2025
617,202311,C05,RT01,S06,20,105.46,5.27,10,74.05,7.4,6,6.5,1.08,0.5,26,20,5,0.769,0.192,2025-07-14,14,2025
618,202311,C01,RT03,S07,100,591.65,5.92,63,433.63,6.88,3,17.07,5.69,0.63,32,5,16,0.156,0.5,2025-07-14,14,2025
619,202311,C01,RT03,S07,73,364.92,5.0,39,336.34,8.62,4,7.14,1.78,0.534,50,35,38,0.7,0.76,2025-07-14,14,2025
620,202311,C01,RT03,S07,100,901.08,9.01,21,58.5,2.79,55,182.05,3.31,0.21,9,9,3,1.0,0.333,2025-07-14,14,2025
621,202311,C02,RT01,S08,58,336.64,5.8,19,31.01,1.63,21,205.18,9.77,0.328,13,8,1,0.615,0.077,2025-07-14,14,2025
622,202311,C02,RT01,S08,71,98.43,1.39,58,277.31,4.78,10,86.42,8.64,0.817,32,20,4,0.625,0.125,2025-07-14,14,2025
623,202311,C02,RT01,S08,60,498.51,8.31,1,3.41,3.41,46,438.38,9.53,0.017,39,26,32,0.667,0.821,2025-07-14,14,2025
624,202311,C02,RT01,S09,31,267.26,8.62,15,63.63,4.24,14,100.65,7.19,0.484,18,18,15,1.0,0.833,2025-07-14,14,2025
625,202311,C02,RT01,S09,72,476.02,6.61,71,155.96,2.2,1,9.29,9.29,0.986,35,16,6,0.457,0.171,2025-07-14,14,2025
626,202311,C02,RT01,S09,97,433.3,4.47,78,387.39,4.97,11,28.77,2.62,0.804,41,20,17,0.488,0.415,2025-07-14,14,2025
627,202311,C05,RT02,S10,14,67.47,4.82,1,4.9,4.9,13,106.87,8.22,0.071,23,22,12,0.957,0.522,2025-07-14,14,2025
628,202311,C05,RT02,S10,56,161.73,2.89,47,83.23,1.77,2,6.88,3.44,0.839,18,12,7,0.667,0.389,2025-07-14,14,2025
629,202311,C05,RT02,S10,50,373.53,7.47,25,70.18,2.81,6,35.64,5.94,0.5,15,6,6,0.4,0.4,2025-07-14,14,2025
630,202311,C01,RT01,S11,70,381.64,5.45,31,165.53,5.34,20,161.51,8.08,0.443,44,29,17,0.659,0.386,2025-07-14,14,2025
631,202311,C01,RT01,S11,77,179.17,2.33,15,77.64,5.18,50,120.44,2.41,0.195,46,4,25,0.087,0.543,2025-07-14,14,2025
632,202311,C01,RT01,S11,36,81.28,2.26,7,37.53,5.36,20,192.2,9.61,0.194,0,0,0,0.0,0.0,2025-07-14,14,2025
633,202311,C02,RT02,S12,46,365.89,7.95,36,86.76,2.41,2,16.49,8.24,0.783,2,1,2,0.5,1.0,2025-07-14,14,2025
634,202311,C02,RT02,S12,74,403.82,5.46,19,134.01,7.05,18,150.26,8.35,0.257,37,31,33,0.838,0.892,2025-07-14,14,2025
635,202311,C02,RT02,S12,72,573.8,7.97,57,437.92,7.68,13,48.29,3.71,0.792,5,0,3,0.0,0.6,2025-07-14,14,2025
636,202311,C05,RT02,S13,25,201.75,8.07,14,21.56,1.54,2,14.23,7.12,0.56,13,1,7,0.077,0.538,2025-07-14,14,2025
637,202311,C05,RT02,S13,20,198.68,9.93,15,86.08,5.74,2,4.43,2.21,0.75,32,16,2,0.5,0.062,2025-07-14,14,2025
638,202311,C05,RT02,S13,58,426.51,7.35,34,146.82,4.32,10,90.78,9.08,0.586,20,18,11,0.9,0.55,2025-07-14,14,2025
639,202311,C03,RT02,S14,66,182.57,2.77,55,94.05,1.71,1,5.55,5.55,0.833,2,0,0,0.0,0.0,2025-07-14,14,2025
640,202311,C03,RT02,S14,48,467.08,9.73,6,59.04,9.84,7,67.58,9.65,0.125,44,34,4,0.773,0.091,2025-07-14,14,2025
641,202311,C03,RT02,S14,15,115.42,7.69,15,123.84,8.26,0,7.75,0.0,1.0,9,0,5,0.0,0.556,2025-07-14,14,2025
642,202311,C03,RT02,S15,40,89.28,2.23,3,18.89,6.3,23,75.78,3.29,0.075,50,49,30,0.98,0.6,2025-07-14,14,2025
643,202311,C03,RT02,S15,73,250.13,3.43,8,72.3,9.04,51,446.52,8.76,0.11,13,13,11,1.0,0.846,2025-07-14,14,2025
644,202311,C03,RT02,S15,71,515.89,7.27,20,171.86,8.59,1,7.74,7.74,0.282,39,22,38,0.564,0.974,2025-07-14,14,2025
645,202311,C02,RT02,S16,18,148.41,8.24,1,5.45,5.45,4,16.78,4.2,0.056,3,3,0,1.0,0.0,2025-07-14,14,2025
646,202311,C02,RT02,S16,18,88.56,4.92,13,117.13,9.01,0,9.48,0.0,0.722,7,3,2,0.429,0.286,2025-07-14,14,2025
647,202311,C02,RT02,S16,88,499.21,5.67,19,74.74,3.93,13,59.61,4.59,0.216,32,27,8,0.844,0.25,2025-07-14,14,2025
648,202311,C02,RT03,S17,100,244.97,2.45,25,133.62,5.34,17,152.2,8.95,0.25,47,15,22,0.319,0.468,2025-07-14,14,2025
649,202311,C02,RT03,S17,76,219.21,2.88,28,135.12,4.83,7,31.18,4.45,0.368,37,6,36,0.162,0.973,2025-07-14,14,2025
650,202311,C02,RT03,S17,36,54.86,1.52,28,201.74,7.21,2,16.93,8.46,0.778,21,6,18,0.286,0.857,2025-07-14,14,2025
651,202311,C05,RT01,S18,45,119.08,2.65,32,136.31,4.26,13,66.98,5.15,0.711,15,1,5,0.067,0.333,2025-07-14,14,2025
652,202311,C05,RT01,S18,62,266.31,4.3,37,339.26,9.17,20,177.06,8.85,0.597,50,14,46,0.28,0.92,2025-07-14,14,2025
653,202311,C05,RT01,S18,23,199.14,8.66,19,65.67,3.46,4,35.42,8.86,0.826,37,5,15,0.135,0.405,2025-07-14,14,2025
654,202311,C02,RT01,S19,54,462.02,8.56,36,224.87,6.25,18,103.46,5.75,0.667,28,17,4,0.607,0.143,2025-07-14,14,2025
655,202311,C02,RT01,S19,47,252.83,5.38,9,61.41,6.82,32,245.41,7.67,0.191,48,9,19,0.188,0.396,2025-07-14,14,2025
656,202311,C02,RT01,S19,19,89.57,4.71,4,20.88,5.22,2,9.34,4.67,0.211,35,33,1,0.943,0.029,2025-07-14,14,2025
657,202311,C02,RT03,S20,26,99.19,3.81,0,4.67,0.0,24,147.1,6.13,0.0,47,3,28,0.064,0.596,2025-07-14,14,2025
658,202311,C02,RT03,S20,61,304.82,5.0,34,313.93,9.23,16,120.15,7.51,0.557,17,11,15,0.647,0.882,2025-07-14,14,2025
659,202311,C02,RT03,S20,12,73.06,6.09,4,18.54,4.63,3,10.25,3.42,0.333,2,2,1,1.0,0.5,2025-07-14,14,2025
660,202312,C02,RT01,S01,35,340.71,9.73,24,159.55,6.65,2,2.66,1.33,0.686,12,2,6,0.167,0.5,2025-07-14,14,2025
661,202312,C02,RT01,S01,50,97.99,1.96,34,179.39,5.28,6,10.67,1.78,0.68,34,4,22,0.118,0.647,2025-07-14,14,2025
662,202312,C02,RT01,S01,20,130.1,6.5,20,86.36,4.32,0,8.17,0.0,1.0,3,3,1,1.0,0.333,2025-07-14,14,2025
663,202312,C04,RT03,S02,64,179.04,2.8,12,93.59,7.8,7,38.36,5.48,0.188,45,23,31,0.511,0.689,2025-07-14,14,2025
664,202312,C04,RT03,S02,55,109.33,1.99,18,85.28,4.74,2,18.88,9.44,0.327,5,2,0,0.4,0.0,2025-07-14,14,2025
665,202312,C04,RT03,S02,15,83.9,5.59,13,101.91,7.84,1,6.04,6.04,0.867,3,3,2,1.0,0.667,2025-07-14,14,2025
666,202312,C02,RT02,S03,21,181.43,8.64,16,112.99,7.06,0,7.19,0.0,0.762,49,4,35,0.082,0.714,2025-07-14,14,2025
667,202312,C02,RT02,S03,90,834.9,9.28,2,7.78,3.89,28,166.78,5.96,0.022,0,0,0,0.0,0.0,2025-07-14,14,2025
668,202312,C02,RT02,S03,58,308.87,5.33,43,49.9,1.16,8,18.39,2.3,0.741,6,4,2,0.667,0.333,2025-07-14,14,2025
669,202312,C03,RT03,S04,66,296.51,4.49,60,277.5,4.62,2,18.73,9.37,0.909,29,16,13,0.552,0.448,2025-07-14,14,2025
670,202312,C03,RT03,S04,88,449.16,5.1,55,62.99,1.15,19,116.56,6.13,0.625,5,4,2,0.8,0.4,2025-07-14,14,2025
671,202312,C03,RT03,S04,51,396.31,7.77,19,57.22,3.01,16,134.62,8.41,0.373,8,1,6,0.125,0.75,2025-07-14,14,2025
672,202312,C01,RT01,S05,30,141.27,4.71,15,140.32,9.35,4,19.85,4.96,0.5,44,20,1,0.455,0.023,2025-07-14,14,2025
673,202312,C01,RT01,S05,98,773.17,7.89,93,356.85,3.84,5,46.79,9.36,0.949,17,16,8,0.941,0.471,2025-07-14,14,2025
674,202312,C01,RT01,S05,85,632.68,7.44,74,496.03,6.7,9,21.37,2.37,0.871,15,14,8,0.933,0.533,2025-07-14,14,2025
675,202312,C05,RT01,S06,95,921.46,9.7,15,132.49,8.83,14,133.08,9.51,0.158,26,26,15,1.0,0.577,2025-07-14,14,2025
676,202312,C05,RT01,S06,27,72.13,2.67,9,37.53,4.17,12,58.09,4.84,0.333,33,29,32,0.879,0.97,2025-07-14,14,2025
677,202312,C05,RT01,S06,15,129.8,8.65,7,64.87,9.27,0,2.99,0.0,0.467,10,9,5,0.9,0.5,2025-07-14,14,2025
678,202312,C01,RT03,S07,21,63.07,3.0,3,17.08,5.69,13,80.62,6.2,0.143,42,0,16,0.0,0.381,2025-07-14,14,2025
679,202312,C01,RT03,S07,88,176.36,2.0,18,55.36,3.08,41,86.46,2.11,0.205,49,13,38,0.265,0.776,2025-07-14,14,2025
680,202312,C01,RT03,S07,34,105.3,3.1,18,163.35,9.07,2,2.31,1.16,0.529,40,39,8,0.975,0.2,2025-07-14,14,2025
681,202312,C05,RT03,S08,32,161.24,5.04,6,25.54,4.26,12,32.36,2.7,0.188,32,9,0,0.281,0.0,2025-07-14,14,2025
682,202312,C05,RT03,S08,68,134.98,1.98,45,359.02,7.98,10,91.91,9.19,0.662,22,3,21,0.136,0.955,2025-07-14,14,2025
683,202312,C05,RT03,S08,53,353.73,6.67,38,139.95,3.68,10,34.37,3.44,0.717,50,9,45,0.18,0.9,2025-07-14,14,2025
684,202312,C01,RT03,S09,61,606.26,9.94,59,240.53,4.08,2,15.99,8.0,0.967,19,14,14,0.737,0.737,2025-07-14,14,2025
685,202312,C01,RT03,S09,41,145.33,3.54,31,59.34,1.91,10,95.69,9.57,0.756,35,7,29,0.2,0.829,2025-07-14,14,2025
686,202312,C01,RT03,S09,96,728.6,7.59,42,149.48,3.56,53,423.82,8.0,0.438,28,1,0,0.036,0.0,2025-07-14,14,2025
687,202312,C01,RT01,S10,31,247.84,7.99,28,183.71,6.56,1,4.3,4.3,0.903,36,7,13,0.194,0.361,2025-07-14,14,2025
688,202312,C01,RT01,S10,96,852.06,8.88,61,263.27,4.32,0,1.43,0.0,0.635,44,40,34,0.909,0.773,2025-07-14,14,2025
689,202312,C01,RT01,S10,92,232.04,2.52,61,353.54,5.8,20,115.23,5.76,0.663,45,11,41,0.244,0.911,2025-07-14,14,2025
690,202312,C03,RT02,S11,96,442.01,4.6,26,138.18,5.31,38,358.31,9.43,0.271,11,7,6,0.636,0.545,2025-07-14,14,2025
691,202312,C03,RT02,S11,94,874.23,9.3,63,381.33,6.05,1,1.07,1.07,0.67,22,3,19,0.136,0.864,2025-07-14,14,2025
692,202312,C03,RT02,S11,86,365.8,4.25,8,62.8,7.85,77,461.95,6.0,0.093,43,35,7,0.814,0.163,2025-07-14,14,2025
693,202312,C04,RT01,S12,22,46.76,2.13,4,22.98,5.75,6,27.48,4.58,0.182,8,8,6,1.0,0.75,2025-07-14,14,2025
694,202312,C04,RT01,S12,55,137.3,2.5,44,160.38,3.65,7,40.74,5.82,0.8,15,0,5,0.0,0.333,2025-07-14,14,2025
695,202312,C04,RT01,S12,41,61.37,1.5,8,29.7,3.71,31,196.33,6.33,0.195,19,8,1,0.421,0.053,2025-07-14,14,2025
696,202312,C03,RT01,S13,50,277.04,5.54,27,212.75,7.88,4,10.0,2.5,0.54,13,3,0,0.231,0.0,2025-07-14,14,2025
697,202312,C03,RT01,S13,47,284.63,6.06,6,46.13,7.69,37,38.02,1.03,0.128,4,1,4,0.25,1.0,2025-07-14,14,2025
698,202312,C03,RT01,S13,36,49.62,1.38,2,13.47,6.74,33,212.5,6.44,0.056,42,23,2,0.548,0.048,2025-07-14,14,2025
699,202312,C04,RT01,S14,29,94.96,3.27,25,41.45,1.66,0,8.67,0.0,0.862,5,1,1,0.2,0.2,2025-07-14,14,2025
700,202312,C04,RT01,S14,87,684.83,7.87,56,547.05,9.77,18,170.66,9.48,0.644,21,11,10,0.524,0.476,2025-07-14,14,2025
701,202312,C04,RT01,S14,49,91.59,1.87,21,67.3,3.2,12,59.92,4.99,0.429,14,14,0,1.0,0.0,2025-07-14,14,2025
702,202312,C05,RT03,S15,100,743.08,7.43,18,61.73,3.43,9,47.03,5.23,0.18,13,8,2,0.615,0.154,2025-07-14,14,2025
703,202312,C05,RT03,S15,27,241.44,8.94,8,52.17,6.52,10,75.49,7.55,0.296,39,29,35,0.744,0.897,2025-07-14,14,2025
704,202312,C05,RT03,S15,63,627.64,9.96,3,22.81,7.6,24,24.35,1.01,0.048,29,27,8,0.931,0.276,2025-07-14,14,2025
705,202312,C04,RT02,S16,97,676.96,6.98,3,11.46,3.82,1,3.54,3.54,0.031,28,20,10,0.714,0.357,2025-07-14,14,2025
706,202312,C04,RT02,S16,18,80.14,4.45,2,15.44,7.72,8,56.06,7.01,0.111,14,9,14,0.643,1.0,2025-07-14,14,2025
707,202312,C04,RT02,S16,94,730.99,7.78,30,192.28,6.41,52,152.06,2.92,0.319,19,10,14,0.526,0.737,2025-07-14,14,2025
708,202312,C05,RT02,S17,78,566.08,7.26,23,118.01,5.13,32,99.25,3.1,0.295,23,22,8,0.957,0.348,2025-07-14,14,2025
709,202312,C05,RT02,S17,65,641.67,9.87,40,237.05,5.93,18,40.78,2.27,0.615,22,11,17,0.5,0.773,2025-07-14,14,2025
710,202312,C05,RT02,S17,40,81.26,2.03,23,144.77,6.29,3,14.6,4.87,0.575,8,5,8,0.625,1.0,2025-07-14,14,2025
711,202312,C04,RT02,S18,98,695.88,7.1,10,28.71,2.87,17,74.25,4.37,0.102,28,9,22,0.321,0.786,2025-07-14,14,2025
712,202312,C04,RT02,S18,18,73.35,4.07,0,4.08,0.0,18,100.5,5.58,0.0,9,0,3,0.0,0.333,2025-07-14,14,2025
713,202312,C04,RT02,S18,33,192.57,5.84,26,48.69,1.87,4,17.04,4.26,0.788,35,25,1,0.714,0.029,2025-07-14,14,2025
714,202312,C01,RT02,S19,77,618.95,8.04,9,46.56,5.17,5,12.2,2.44,0.117,5,3,0,0.6,0.0,2025-07-14,14,2025
715,202312,C01,RT02,S19,62,560.73,9.04,24,145.2,6.05,35,174.37,4.98,0.387,20,5,4,0.25,0.2,2025-07-14,14,2025
716,202312,C01,RT02,S19,26,164.98,6.35,12,93.81,7.82,6,27.33,4.55,0.462,12,4,8,0.333,0.667,2025-07-14,14,2025
717,202312,C01,RT02,S20,23,202.19,8.79,0,7.68,0.0,18,71.11,3.95,0.0,46,0,40,0.0,0.87,2025-07-14,14,2025
718,202312,C01,RT02,S20,86,851.94,9.91,31,119.35,3.85,28,74.32,2.65,0.36,25,7,7,0.28,0.28,2025-07-14,14,2025
719,202312,C01,RT02,S20,32,276.5,8.64,1,9.0,9.0,7,60.94,8.71,0.031,20,1,5,0.05,0.25,2025-07-14,14,2025
720,202401,C04,RT02,S01,67,370.01,5.52,7,46.98,6.71,40,273.32,6.83,0.104,23,6,22,0.261,0.957,2025-07-14,14,2025
721,202401,C04,RT02,S01,96,657.68,6.85,19,99.21,5.22,21,92.99,4.43,0.198,32,13,32,0.406,1.0,2025-07-14,14,2025
722,202401,C04,RT02,S01,39,99.06,2.54,15,141.32,9.42,5,12.4,2.48,0.385,27,24,26,0.889,0.963,2025-07-14,14,2025
723,202401,C03,RT02,S02,83,444.72,5.36,26,156.8,6.03,36,257.27,7.15,0.313,19,18,8,0.947,0.421,2025-07-14,14,2025
724,202401,C03,RT02,S02,57,165.61,2.91,52,195.49,3.76,1,4.68,4.68,0.912,27,2,9,0.074,0.333,2025-07-14,14,2025
725,202401,C03,RT02,S02,99,471.79,4.77,16,56.14,3.51,66,339.0,5.14,0.162,31,10,9,0.323,0.29,2025-07-14,14,2025
726,202401,C04,RT02,S03,36,68.21,1.89,8,9.17,1.15,4,12.59,3.15,0.222,6,1,2,0.167,0.333,2025-07-14,14,2025
727,202401,C04,RT02,S03,51,195.08,3.83,50,220.14,4.4,1,7.96,7.96,0.98,26,25,19,0.962,0.731,2025-07-14,14,2025
728,202401,C04,RT02,S03,44,99.15,2.25,8,30.66,3.83,22,119.22,5.42,0.182,50,33,25,0.66,0.5,2025-07-14,14,2025
